A000028,A000319,A000342,B000010,B000046,B000111,B000132,B000145,B000389,B000460,B000499,B000614,B000634,B000916,B001045,B001055,B001089,B001208,B001215,C000133,C000138,C000146,C000338,C000440,C000684,C000740,C000769,C000797,C000812,C001028,D000111,D000323,D000339,D000410,D000518,F000200,F000354,G000131,G000141,G000158,G000232,G000323,G000519,H000031,H000265,H000325,H000334,H000385,H000749,J000140,K000161,K000216,L000005,L000284,L000400,L000404,L000409,L000418,L000427,M000088,M000293,M000308,M000447,M000499,M000583,M000670,M000800,M000893,M001103,M001108,N000023,N000132,N000139,N000176,O000088,O000146,P000372,P000430,R000006,R000179,R000347,R000536,S000113,S000160,S000337,S000369,S000530,S000848,T000164,T000177,T000335,T000353,T000387,T000446,V000025,V000050,W000021,W000097,W000330,W000396,date,isAmendment,requires,result,title,billTitle,committee,officialTitle,sponsor
Nay,Not Voting,Nay,Yea,Yea,Present,Present,Yea,Yea,Yea,Yea,Not Voting,Nay,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Not Voting,Nay,Yea,Not Voting,Nay,Nay,Nay,,Nay,Present,Not Voting,Nay,Nay,Yea,Nay,Yea,Nay,Nay,Yea,Not Voting,Not Voting,Nay,Yea,Present,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Not Voting,,Yea,Nay,,Present,Nay,Not Voting,Not Voting,Yea,Yea,Nay,Nay,Nay,Not Voting,Nay,Yea,Yea,Nay,Yea,Not Voting,Not Voting,Yea,Yea,Nay,Yea,Yea,Yea,Not Voting,,Yea,Yea,Nay,Yea,Nay,Yea,Not Voting,Nay,Not Voting,Not Voting,Not Voting,Nay,Nay,Yea,Nay,Yea,Nay,1936-03-17,0,,unknown,hr11035,,,,unknown
Yea,Not Voting,Nay,Yea,Not Voting,Present,Present,Yea,Yea,Yea,Yea,Yea,Not Voting,Nay,Nay,Nay,Nay,Yea,Not Voting,Nay,Yea,Nay,Not Voting,Nay,Yea,Not Voting,Nay,Not Voting,Nay,,Nay,Present,Not Voting,Not Voting,Yea,Yea,Nay,Yea,Yea,Nay,Nay,Not Voting,Not Voting,Nay,Yea,Present,Yea,Yea,Yea,Yea,Nay,Nay,Not Voting,Yea,,Yea,Nay,,Present,Nay,Yea,Not Voting,Yea,Nay,Nay,Nay,Yea,Not Voting,Yea,Yea,Yea,Nay,Not Voting,Not Voting,Not Voting,Yea,Yea,Not Voting,Yea,Not Voting,Yea,Not Voting,,Not Voting,Yea,Yea,Yea,Nay,Yea,Not Voting,Nay,Not Voting,Not Voting,Not Voting,Nay,Yea,Not Voting,Not Voting,Yea,Nay,1936-03-17,0,,unknown,hr11035,,,,unknown
Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Nay,Yea,Nay,Not Voting,Yea,Not Voting,Nay,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Nay,Not Voting,Yea,Nay,Not Voting,Nay,Yea,Not Voting,,Nay,Nay,Not Voting,Nay,Nay,Nay,Yea,Nay,Nay,Nay,Present,Not Voting,Nay,Nay,Nay,Not Voting,Nay,Nay,Yea,Nay,Nay,Yea,Yea,Nay,,Nay,Nay,,Nay,Nay,Nay,Not Voting,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Not Voting,Yea,Not Voting,Yea,Not Voting,Nay,Nay,Nay,Yea,Nay,Nay,Nay,Nay,,Nay,Nay,Yea,Not Voting,Nay,Yea,Not Voting,Nay,Not Voting,Nay,Not Voting,Nay,Nay,Nay,Not Voting,Yea,Nay,1936-03-18,0,,unknown,hr11035,,,,unknown
Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Nay,Yea,Yea,Nay,Present,Not Voting,Nay,Present,Not Voting,Nay,Nay,Nay,Nay,Nay,Present,Not Voting,Nay,Nay,Not Voting,Not Voting,Nay,Not Voting,,Nay,Nay,Not Voting,Yea,Nay,Nay,Not Voting,Nay,Not Voting,Nay,Present,Not Voting,Nay,Nay,Nay,Not Voting,Nay,Nay,Not Voting,Not Voting,Nay,Nay,Nay,Nay,,Nay,Nay,,Not Voting,Nay,Not Voting,Not Voting,Nay,Nay,Nay,Not Voting,Nay,Not Voting,Nay,Not Voting,Nay,Not Voting,Nay,Present,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Not Voting,,Nay,Nay,Present,Nay,Nay,Nay,Yea,Nay,Present,Nay,Not Voting,Nay,Nay,Nay,Not Voting,Not Voting,Present,1936-03-19,0,,unknown,,,,,unknown
Nay,Yea,Nay,Yea,Not Voting,Not Voting,Nay,Yea,Not Voting,Yea,Yea,Not Voting,Present,Nay,Nay,Not Voting,Nay,Not Voting,Yea,Nay,Yea,Not Voting,Yea,Yea,Yea,Present,Nay,Not Voting,Nay,,Nay,Nay,Not Voting,Nay,Nay,Yea,Nay,Yea,Not Voting,Nay,Yea,Nay,Not Voting,Nay,Present,Present,Yea,Yea,Not Voting,Yea,Nay,Nay,Nay,Yea,,Yea,Nay,,Yea,Nay,Not Voting,Not Voting,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Yea,Nay,Yea,Present,Yea,Yea,Yea,Nay,Yea,Not Voting,Yea,Yea,,Present,Yea,Not Voting,Not Voting,Nay,Yea,Yea,Nay,Not Voting,Yea,Nay,Nay,Nay,Present,Nay,Yea,Nay,1936-03-23,0,,unknown,hr11035,,,,unknown
Yea,Not Voting,Yea,Yea,Yea,Not Voting,Yea,Yea,Not Voting,Yea,Nay,Not Voting,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Not Voting,Yea,Nay,Yea,Not Voting,Yea,Not Voting,Yea,,Yea,Present,Not Voting,Yea,Yea,Yea,Nay,Yea,Not Voting,Yea,Not Voting,Present,Not Voting,Yea,Not Voting,Not Voting,Yea,Yea,Not Voting,Yea,Yea,Nay,Nay,Yea,,Yea,Yea,,Yea,Yea,Not Voting,Not Voting,Nay,Yea,Yea,Not Voting,Yea,Yea,Nay,Yea,Yea,Not Voting,Yea,Present,Not Voting,Yea,Yea,Nay,Not Voting,Not Voting,Yea,Yea,,Not Voting,Yea,Present,Not Voting,Yea,Yea,Not Voting,Yea,Not Voting,Yea,Yea,Yea,Yea,Not Voting,Not Voting,Nay,Yea,1936-03-23,0,,unknown,hr11035,,,,unknown
Yea,Not Voting,Yea,Yea,Nay,Not Voting,Yea,Present,Not Voting,Yea,Yea,Not Voting,Yea,Yea,Present,Yea,Nay,Not Voting,Nay,Yea,Not Voting,Present,Nay,Yea,Not Voting,Not Voting,Yea,Not Voting,Yea,,Yea,Not Voting,Not Voting,Not Voting,Yea,Nay,Yea,Nay,Not Voting,Yea,Nay,Nay,Yea,Nay,Present,Present,Yea,Nay,Not Voting,Not Voting,Yea,Nay,Yea,Yea,,Yea,Yea,,Not Voting,Yea,Not Voting,Not Voting,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Nay,Not Voting,Not Voting,Yea,Nay,Not Voting,Nay,Nay,,Not Voting,Yea,Yea,Not Voting,Not Voting,Yea,Not Voting,Yea,Not Voting,Nay,Nay,Yea,Not Voting,Yea,Yea,Yea,Yea,1936-03-24,0,,unknown,hr11418,,,,unknown
Nay,Yea,Yea,Yea,Not Voting,Present,Nay,Yea,Present,Nay,Yea,Not Voting,Nay,Yea,Yea,Nay,Yea,Not Voting,Yea,Nay,Not Voting,Present,Yea,Yea,Not Voting,Present,Nay,Not Voting,Yea,,Yea,Present,Present,Nay,Nay,Yea,Nay,Yea,Not Voting,Nay,Present,Not Voting,Yea,Nay,Yea,Present,Yea,Not Voting,Not Voting,Nay,Nay,Yea,Nay,Yea,,Yea,Yea,,Not Voting,Not Voting,Not Voting,Not Voting,Yea,Yea,Nay,Not Voting,Yea,Present,Yea,Yea,Not Voting,Not Voting,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Not Voting,Yea,Not Voting,,Yea,Yea,Nay,Not Voting,Nay,Not Voting,Not Voting,Present,Not Voting,Yea,Present,Nay,Yea,Nay,Nay,Not Voting,Nay,1936-03-27,0,,unknown,hr11098,,,,unknown
Yea,Yea,Yea,Yea,Not Voting,Not Voting,Not Voting,Not Voting,Not Voting,Present,Not Voting,Nay,Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Nay,Nay,Yea,Yea,Nay,Yea,Not Voting,Not Voting,Not Voting,Nay,,Yea,Present,Not Voting,Nay,Nay,Yea,Nay,Yea,Not Voting,Yea,Present,Not Voting,Yea,Yea,Present,Present,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,,Nay,Nay,,Nay,Nay,Not Voting,Not Voting,Nay,Yea,Not Voting,Yea,Nay,Yea,Nay,Not Voting,Present,Not Voting,Nay,Not Voting,Yea,Yea,Yea,Nay,Yea,Not Voting,Nay,Not Voting,,Nay,Yea,Nay,Yea,Yea,Yea,Not Voting,Yea,Not Voting,Nay,Yea,Nay,Nay,Not Voting,Yea,Nay,Present,1936-03-30,0,,unknown,s1424,,,,unknown
Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Not Voting,Yea,,Yea,Present,Not Voting,Not Voting,Present,Yea,Nay,Yea,Not Voting,Yea,Yea,Not Voting,Not Voting,Not Voting,Yea,Not Voting,Yea,Yea,Not Voting,Yea,Not Voting,Not Voting,Nay,Yea,,Yea,Yea,,Not Voting,Yea,Not Voting,Not Voting,Yea,Yea,Yea,Not Voting,Yea,Yea,Nay,Not Voting,Yea,Not Voting,Nay,Not Voting,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Not Voting,,Yea,Yea,Nay,Yea,Not Voting,Yea,Not Voting,Yea,Present,Yea,Yea,Present,Yea,Yea,Not Voting,Nay,Not Voting,1936-04-01,0,,unknown,,,,,unknown
Yea,Yea,Yea,Yea,Yea,Present,Yea,Nay,Nay,Yea,Present,Nay,Nay,Not Voting,Nay,Present,Not Voting,Not Voting,Not Voting,Nay,Present,Yea,Yea,Nay,Yea,Yea,Not Voting,Present,Nay,,Yea,Present,Not Voting,Nay,Not Voting,Yea,Nay,Yea,Not Voting,Present,Yea,Present,Not Voting,Not Voting,Present,Present,Yea,Yea,Not Voting,Yea,Nay,Yea,Nay,Yea,,Nay,Yea,,Nay,Not Voting,Not Voting,Not Voting,Nay,Yea,Not Voting,Not Voting,Nay,Nay,Nay,Not Voting,Nay,Not Voting,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Not Voting,,Nay,Yea,Present,Yea,Not Voting,Yea,Not Voting,Yea,Present,Nay,Not Voting,Present,Not Voting,Yea,Yea,Nay,Present,1936-04-02,0,,unknown,s1424,,,,unknown
Yea,Nay,Nay,Not Voting,Yea,Present,Nay,Yea,Yea,Yea,Not Voting,Nay,Not Voting,Yea,Not Voting,Present,Not Voting,Not Voting,Not Voting,Yea,Present,Yea,Yea,Yea,Nay,Nay,Not Voting,Present,Nay,,Yea,Present,Not Voting,Not Voting,Not Voting,Not Voting,Yea,Not Voting,Not Voting,Not Voting,Nay,Present,Yea,Not Voting,Present,Present,Yea,Yea,Not Voting,Not Voting,Yea,Nay,Yea,Nay,,Not Voting,Yea,,Yea,Yea,Not Voting,Not Voting,Yea,Nay,Not Voting,Not Voting,Nay,Nay,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Not Voting,Not Voting,Nay,Yea,Yea,Not Voting,,Not Voting,Nay,Present,Nay,Not Voting,Nay,Not Voting,Not Voting,Present,Yea,Not Voting,Present,Not Voting,Not Voting,Nay,Yea,Present,1936-04-02,0,,unknown,s1424,,,,unknown
Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Not Voting,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Not Voting,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Not Voting,Not Voting,,Nay,Nay,Nay,Not Voting,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Nay,Nay,Nay,Not Voting,,Not Voting,Nay,,Nay,Nay,Not Voting,Not Voting,Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Nay,Nay,Not Voting,Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Nay,Nay,Not Voting,,Nay,Nay,Not Voting,Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Not Voting,Nay,Nay,Nay,Nay,Nay,Nay,1936-04-17,0,,unknown,,,,,unknown
Yea,Not Voting,Nay,Yea,Nay,Present,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Not Voting,Present,Yea,Nay,Not Voting,Yea,Nay,Yea,Nay,Yea,Not Voting,Not Voting,Not Voting,Nay,Not Voting,Nay,,Present,Present,Not Voting,Not Voting,Not Voting,Not Voting,Nay,Nay,Nay,Nay,Nay,Not Voting,Yea,Nay,Yea,Present,Yea,Yea,Not Voting,Not Voting,Nay,Yea,Nay,Not Voting,,Yea,Yea,,Yea,Nay,Yea,Not Voting,Not Voting,Yea,Nay,Not Voting,Yea,Not Voting,Nay,Yea,Yea,Not Voting,Yea,Present,Yea,Yea,Not Voting,Present,Not Voting,Not Voting,Yea,Not Voting,,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Nay,Present,Yea,Present,Nay,Not Voting,Yea,Nay,Nay,Nay,1936-04-27,0,,unknown,sres265,,,,unknown
Yea,Not Voting,Nay,Not Voting,Yea,Not Voting,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Present,Present,Yea,Yea,Not Voting,Yea,Nay,Yea,Nay,Yea,Not Voting,Yea,Not Voting,Not Voting,Not Voting,Nay,,Present,Present,Not Voting,Not Voting,Yea,Not Voting,Nay,Not Voting,Yea,Nay,Present,Not Voting,Yea,Nay,Yea,Present,Yea,Yea,Not Voting,Not Voting,Nay,Not Voting,Nay,Not Voting,,Yea,Yea,,Yea,Yea,Yea,Not Voting,Not Voting,Not Voting,Nay,Not Voting,Yea,Not Voting,Yea,Yea,Yea,Not Voting,Yea,Present,Yea,Yea,Not Voting,Present,Not Voting,Not Voting,Yea,Not Voting,,Yea,Yea,Not Voting,Yea,Nay,Yea,Yea,Nay,Present,Yea,Present,Nay,Not Voting,Yea,Yea,Yea,Nay,1936-04-27,0,,unknown,sres265,,,,unknown
Nay,Not Voting,Nay,Nay,Nay,Not Voting,Nay,Nay,Yea,Present,Not Voting,Not Voting,Not Voting,Present,Nay,Not Voting,Nay,Nay,Nay,Yea,Nay,Not Voting,Not Voting,Yea,Nay,Not Voting,Present,Not Voting,Nay,,Not Voting,Present,Nay,Yea,Nay,Not Voting,Yea,Nay,Nay,Not Voting,Nay,Not Voting,Present,Nay,Present,Present,Nay,Nay,Not Voting,Nay,Nay,Yea,Not Voting,Present,,Nay,Nay,,Not Voting,Nay,Nay,Not Voting,Yea,Nay,Present,Present,Nay,Nay,Yea,Yea,Not Voting,Not Voting,Not Voting,Present,Not Voting,Not Voting,Nay,Yea,Nay,Nay,Nay,Nay,,Nay,Nay,Yea,Nay,Present,Yea,Not Voting,Present,Not Voting,Not Voting,Present,Not Voting,Not Voting,Present,Nay,Not Voting,Nay,1936-05-08,0,,unknown,hr12527,,,,unknown
Nay,Not Voting,Nay,Yea,Not Voting,Not Voting,Present,Present,Nay,Present,Not Voting,Nay,Nay,Yea,Nay,Nay,Nay,Nay,Not Voting,Nay,Nay,Nay,Yea,Yea,Nay,Not Voting,Yea,Not Voting,Nay,,Present,Present,Not Voting,Nay,Not Voting,Nay,Yea,Nay,Yea,Yea,Nay,Not Voting,Nay,Nay,Present,Present,Nay,Yea,Nay,Nay,Nay,Present,Yea,Not Voting,,Present,Nay,,Not Voting,Nay,Not Voting,Not Voting,Nay,Yea,Present,Yea,Not Voting,Nay,Nay,Nay,Nay,Not Voting,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Not Voting,,Nay,Nay,Nay,Nay,Nay,Not Voting,Present,Nay,,Yea,Yea,Nay,Not Voting,Not Voting,Nay,Not Voting,Present,1936-05-18,0,,unknown,s3486,,,,unknown
Yea,Not Voting,Yea,Nay,Not Voting,Not Voting,Present,Present,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Nay,Yea,Not Voting,Nay,Not Voting,Yea,,Yea,Yea,Not Voting,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Not Voting,Present,Yea,Nay,Yea,Yea,Yea,Present,Nay,Yea,,Not Voting,Yea,,Not Voting,Yea,Not Voting,Not Voting,Yea,Yea,Yea,Nay,Not Voting,Yea,Yea,Yea,Yea,Not Voting,Yea,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Nay,Not Voting,,Yea,Yea,Yea,Yea,Yea,Not Voting,Present,Yea,,Yea,Nay,Yea,Not Voting,Not Voting,Yea,Not Voting,Present,1936-05-18,0,,unknown,s3486,,,,unknown
Nay,Not Voting,Present,Yea,Nay,Present,Yea,Nay,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Nay,Not Voting,Yea,Present,Yea,Nay,Present,Nay,Yea,Nay,Not Voting,Nay,Not Voting,Yea,,Yea,Present,Nay,Yea,Not Voting,Nay,Yea,Nay,Yea,Yea,Yea,Not Voting,Nay,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Not Voting,,Nay,Yea,,Nay,Nay,Not Voting,Not Voting,Nay,Present,Yea,Yea,Not Voting,Nay,Yea,Nay,Nay,Not Voting,Nay,Yea,Nay,Nay,Nay,Nay,Present,Not Voting,Nay,Nay,,Nay,Nay,Yea,Not Voting,Yea,Present,Nay,Present,,Yea,Not Voting,Yea,Yea,Nay,Yea,Nay,Present,1936-05-20,0,,unknown,hr8455,,,,unknown
Nay,Nay,Nay,Yea,Nay,Not Voting,Nay,Yea,Nay,Yea,Yea,Not Voting,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Nay,Yea,Nay,Not Voting,Nay,Not Voting,Nay,,Yea,Present,Nay,Nay,Nay,Nay,Yea,Nay,Nay,Nay,Not Voting,Not Voting,Yea,Nay,Not Voting,Nay,Nay,Nay,Yea,Nay,Nay,Nay,Nay,Not Voting,,Yea,Nay,,Nay,Nay,Yea,Not Voting,Yea,Present,Nay,Nay,Nay,Not Voting,Not Voting,Not Voting,Yea,Not Voting,Not Voting,Present,Nay,Nay,Not Voting,Nay,Present,Not Voting,Nay,Nay,,Nay,Nay,Nay,Nay,Nay,Present,Nay,Present,,Yea,Not Voting,Nay,Nay,Not Voting,Nay,Not Voting,Nay,1936-05-21,0,,unknown,hr8455,,,,unknown
Nay,Not Voting,Nay,Yea,Nay,Not Voting,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Nay,Not Voting,Not Voting,Nay,Not Voting,Nay,Nay,Nay,Yea,Nay,Nay,Not Voting,Nay,Not Voting,Nay,,Yea,Present,Not Voting,Nay,Nay,Nay,Nay,Not Voting,Nay,Nay,Not Voting,Not Voting,Yea,Nay,Present,Nay,Nay,Nay,Nay,Nay,Nay,Not Voting,Nay,Not Voting,,Yea,Nay,,Nay,Nay,Not Voting,Not Voting,Nay,Present,Not Voting,Nay,Nay,Not Voting,Nay,Nay,Yea,Not Voting,Not Voting,Present,Nay,Nay,Nay,Nay,Present,Not Voting,Nay,Not Voting,,Yea,Nay,Nay,Nay,Nay,Present,Nay,Present,,Nay,Not Voting,Nay,Not Voting,Not Voting,Not Voting,Nay,Nay,1936-05-21,0,,unknown,hr8455,,,,unknown
Yea,Nay,Yea,Yea,Nay,Not Voting,Yea,Nay,Nay,Present,Nay,Nay,Nay,Present,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Not Voting,Nay,Nay,Not Voting,Yea,Not Voting,Yea,,Not Voting,Present,Not Voting,Not Voting,Not Voting,Nay,Nay,Not Voting,Yea,Yea,Yea,Not Voting,Not Voting,Yea,Present,Yea,Nay,Yea,Nay,Yea,Yea,Present,Nay,Not Voting,Not Voting,Present,Nay,,Not Voting,Nay,Not Voting,Not Voting,Nay,Yea,Present,Yea,Nay,Not Voting,Nay,Nay,Nay,Not Voting,Nay,Not Voting,Yea,Nay,Yea,Nay,Yea,Nay,Nay,Nay,,Nay,Nay,Nay,Not Voting,Yea,Nay,Nay,Present,,Nay,Yea,Yea,Not Voting,Nay,Yea,Nay,Present,1936-05-28,0,,unknown,hr12624,,,,unknown
Yea,Yea,Nay,Yea,Yea,Not Voting,Nay,Yea,Yea,Present,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Not Voting,Yea,,Yea,Present,Yea,Not Voting,Yea,Yea,Yea,Yea,Nay,Yea,Present,Not Voting,Yea,Nay,Not Voting,Nay,Yea,Yea,Yea,Yea,Nay,Not Voting,Yea,Not Voting,Yea,Not Voting,Yea,,Yea,Nay,Yea,Not Voting,Yea,Yea,Yea,Nay,Yea,Not Voting,Yea,Yea,Yea,Not Voting,Yea,Not Voting,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Nay,,Yea,Nay,Yea,Yea,Nay,Nay,Yea,Nay,1936-05-29,0,,unknown,hr6772,,,,unknown
Yea,Not Voting,Nay,Yea,Not Voting,Present,Nay,Yea,Yea,Yea,Yea,Not Voting,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Not Voting,Yea,Not Voting,Nay,,Yea,Present,Not Voting,Not Voting,Yea,Yea,Yea,Not Voting,Nay,Yea,Nay,Not Voting,Yea,Yea,Not Voting,Nay,Not Voting,Yea,Nay,Yea,Yea,Nay,Yea,Not Voting,Yea,Not Voting,Not Voting,,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Present,Yea,Not Voting,Nay,Yea,Yea,Not Voting,Nay,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,,Yea,Yea,Nay,Not Voting,Yea,Yea,Yea,Nay,,Yea,Present,Nay,Not Voting,Yea,Yea,Yea,Yea,1936-05-29,0,,unknown,hr12624,,,,unknown
Nay,Not Voting,Nay,Yea,Yea,Present,Nay,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Not Voting,Nay,Not Voting,Yea,,Yea,Present,Not Voting,Not Voting,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Not Voting,Not Voting,Yea,Not Voting,Nay,Yea,Nay,Nay,Yea,Nay,Nay,Yea,Not Voting,Yea,Not Voting,Not Voting,,Yea,Yea,Yea,Not Voting,Nay,Yea,Yea,Nay,Yea,Not Voting,Nay,Yea,Yea,Not Voting,Yea,Not Voting,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,,Yea,Yea,Yea,Not Voting,Not Voting,Yea,Yea,Yea,,Yea,Not Voting,Nay,Not Voting,Yea,Yea,Yea,Yea,1936-05-29,0,,unknown,hr12624,,,,unknown
Nay,Not Voting,Nay,Yea,Yea,Not Voting,Nay,Yea,Yea,Yea,Yea,Not Voting,Nay,Yea,Nay,Not Voting,Nay,Nay,Yea,Nay,Yea,Not Voting,Yea,Nay,Not Voting,Not Voting,Nay,Present,Nay,,Not Voting,Present,Not Voting,Not Voting,Nay,Yea,Nay,Yea,Nay,Nay,Nay,Not Voting,Yea,Nay,Present,Present,Yea,Yea,Not Voting,Yea,Nay,Nay,Nay,Present,Yea,Not Voting,Nay,,Yea,Nay,Yea,Not Voting,Nay,Yea,Nay,Not Voting,Not Voting,Not Voting,Nay,Yea,Yea,Not Voting,Yea,Not Voting,Nay,Yea,Yea,Not Voting,Not Voting,Yea,Yea,Yea,,Yea,Yea,Not Voting,Not Voting,Nay,Yea,Yea,Present,,Yea,Not Voting,Nay,Not Voting,Yea,Nay,Yea,Nay,1936-05-30,0,,unknown,hr12624,,,,unknown
Nay,Present,Nay,Yea,Nay,Not Voting,Nay,Yea,Yea,Yea,Yea,Not Voting,Nay,Yea,Nay,Nay,Nay,Nay,Nay,Nay,Yea,Not Voting,Yea,Nay,Not Voting,Not Voting,Nay,Present,Nay,,Not Voting,Present,Not Voting,Not Voting,Nay,Yea,Nay,Yea,Nay,Nay,Nay,Not Voting,Yea,Yea,Present,Present,Yea,Yea,Present,Yea,Nay,Nay,Nay,Present,Yea,Not Voting,Nay,,Yea,Nay,Yea,Not Voting,Nay,Yea,Nay,Not Voting,Nay,Not Voting,Nay,Nay,Yea,Not Voting,Nay,Not Voting,Nay,Yea,Yea,Not Voting,Not Voting,Yea,Yea,Nay,,Nay,Yea,Present,Present,Nay,Yea,Nay,Present,,Yea,Not Voting,Nay,Not Voting,Nay,Nay,Nay,Yea,1936-05-30,0,,unknown,hr12624,,,,unknown
Nay,Not Voting,Nay,Yea,Yea,Present,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Not Voting,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Not Voting,Nay,Nay,Not Voting,Nay,,Nay,Present,Not Voting,Not Voting,Not Voting,Yea,Nay,Yea,Nay,Nay,Nay,Not Voting,Yea,Nay,Not Voting,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Not Voting,Yea,Present,Nay,,Yea,Nay,Yea,Not Voting,Not Voting,Yea,Nay,Not Voting,Yea,Not Voting,Nay,Yea,Not Voting,Not Voting,Yea,Not Voting,Not Voting,Yea,Not Voting,Yea,Yea,Yea,Yea,Not Voting,,Yea,Yea,Not Voting,Not Voting,Nay,Yea,Yea,Nay,,Yea,Not Voting,Nay,Not Voting,Yea,Not Voting,Not Voting,Nay,1936-06-01,0,,unknown,hr12624,,,,unknown
Nay,Not Voting,Yea,Nay,Nay,Present,Yea,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Nay,Nay,Present,Nay,Not Voting,Not Voting,Yea,,Not Voting,Present,Not Voting,Not Voting,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Not Voting,Nay,Yea,Not Voting,Yea,Nay,Nay,Nay,Nay,Yea,Not Voting,Nay,Not Voting,Not Voting,Not Voting,Nay,,Nay,Nay,Nay,Not Voting,Nay,Nay,Not Voting,Not Voting,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Present,Nay,Nay,Not Voting,Nay,Nay,Nay,Nay,Nay,,Nay,Nay,Nay,Not Voting,Yea,Nay,Nay,Yea,,Nay,Not Voting,Yea,Nay,Nay,Not Voting,Nay,Yea,1936-06-01,0,,unknown,hr12624,,,,unknown
Yea,Not Voting,Nay,Yea,Yea,Not Voting,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Not Voting,Not Voting,Nay,,Yea,Not Voting,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Not Voting,Yea,Nay,Not Voting,Nay,Yea,Yea,Yea,Yea,Nay,Not Voting,Yea,Not Voting,Yea,Not Voting,Yea,,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Not Voting,Not Voting,Yea,Not Voting,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,,Yea,Yea,Yea,Not Voting,Nay,Yea,Yea,Nay,,Yea,Nay,Nay,Yea,Yea,Not Voting,Yea,Nay,1936-06-01,0,,unknown,hr12624,,,,unknown
